listing_id,clean,address_variant,code_switched
481,"Nhà tại quận Thanh Xuân, có 6 phòng ngủ, diện tích 60 mét vuông, giá dưới 27.3 tỷ đồng.","Nhà tại Q Thanh Xuân, 6 PN, 60 mét vuông, giá dưới 27.3 tỷ.","house ở quận Thanh Xuân, 6 BR, 60 mét vuông, giá dưới 27.3 B."
488,"Tìm căn hộ chung cư tại quận Cầu Giấy, có 4 phòng ngủ, diện tích 178 mét vuông, giá dưới 14.0 tỷ đồng.","Tìm căn hộ chung cư tại Q Cầu Giấy, 4 PN, 178 mét vuông, giá dưới 14.0 tỷ.","Tìm apartment tại Cầu Giấy, Q Cầu Giấy, 4 BR, diện tích 178 mét vuông, giá dưới 14.0 B."
493,"Nhà tại quận Hà Đông, 4 phòng ngủ, diện tích 35 mét vuông, giá dưới 3.55 tỷ đồng","Nhà Q Hà Đông, 4 PN, 35 mét vuông, giá dưới 3.55 tỷ","house tại Hà Đông, 4 BR, 35 mét vuông, giá dưới 3.55 B"
494,"Cần bán căn hộ chung cư tại quận Tây Hồ, có 1 phòng ngủ, diện tích 58 mét vuông, giá dưới 6.05 tỷ đồng.","Cần bán căn hộ chung cư tại Q Tây Hồ, 1 PN, 58 mét vuông, giá dưới 6.05 tỷ.","Cần bán apartment tại Tây Hồ, 1 BR, 58 mét vuông, giá dưới 6.05 B."
498,"Nhà tại quận Hai Bà Trưng, diện tích 21 mét vuông, 1 phòng ngủ, giá dưới 4.5 tỷ đồng","Nhà tại Q Hai Bà Trưng, diện tích 21 mét vuông, 1 PN, giá dưới 4.5 tỷ","house tại Hai Bà Trưng, diện tích 21 mét vuông, 1 BR, giá dưới 4.5 B"
501,"Nhà tại quận Thanh Xuân, 3 phòng ngủ, diện tích 25 mét vuông, giá dưới 5 tỷ đồng.","Nhà tại Q Thanh Xuân, 3 PN, diện tích 25 mét vuông, giá dưới 5 tỷ.","Nhà tại Thanh Xuân, 3 BR, diện tích 25 mét vuông, giá dưới 5 B."
509,"Nhà tại quận Đan Phượng, có 4 phòng ngủ, diện tích 68 mét vuông, giá dưới 12.0 tỷ đồng.","Nhà tại Q Đan Phượng, có 4 PN, diện tích 68 mét vuông, giá dưới 12.0 tỷ.","apartment tại Đan Phượng, 4 BR, diện tích 68 mét vuông, giá dưới 12.0 B."
510,"Cần tìm căn hộ chung cư tại quận Hà Đông, có 3 phòng ngủ, diện tích 79 mét vuông, giá dưới 4.6 tỷ đồng.","Tìm căn hộ chung cư ở Q Hà Đông, 3 PN, 79 mét vuông, giá dưới 4.6 tỷ.","apartment tại Hà Đông, 3 BR, 79 mét vuông, giá dưới 4.6 B."
516,"Cần tìm căn hộ chung cư tại quận Hoàng Mai, có 2 phòng ngủ, diện tích 55 mét vuông, giá dưới 3.48 tỷ đồng.","Tìm căn hộ chung cư ở Q Hoàng Mai, 2 PN, 55 mét vuông, giá dưới 3.48 tỷ.","Search apartment tại Hoàng Mai, 2 BR, 55 mét vuông, price under 3.48 B."
524,"Tìm biệt thự nhà liền kề tại quận Hà Đông, có 5 phòng ngủ, diện tích 60 mét vuông, giá dưới 16.4 tỷ đồng.","Tìm biệt thự nhà liền kề tại Q Hà Đông, 5 PN, 60 mét vuông, giá dưới 16.4 tỷ.","Tìm apartment house land tại Hà Đông, 5 BR, 60 mét vuông, giá dưới 16.4 B."
534,"Tìm căn hộ chung cư 3 phòng ngủ tại quận Nam Từ Liêm, diện tích 155 mét vuông, giá dưới 9.3 tỷ đồng.","Tìm căn hộ chung cư 3 PN tại Q Nam Từ Liêm, diện tích 155 mét vuông, giá dưới 9.3 tỷ.","Search apartment 3 BR tại Nam Từ Liêm, diện tích 155 mét vuông, giá dưới 9.3 B."
538,"Tìm căn hộ chung cư tại quận Hà Đông, có 2 phòng ngủ, diện tích 69,8 mét vuông, giá dưới 6,5 tỷ đồng.","Tìm căn hộ chung cư tại Q Hà Đông, 2 PN, 69,8 mét vuông, giá dưới 6,5 tỷ.","Tìm apartment tại Hà Đông, 2 BR, diện tích 69,8 mét vuông, giá dưới 6,5 B."
540,"Nhà tại quận Hà Đông, 3 phòng ngủ, diện tích 42 mét vuông, giá dưới 5.9 tỷ đồng.","Nhà Q Hà Đông, 3 PN, 42 mét vuông, giá dưới 5.9 tỷ.","house ở Hà Đông, 3 BR, 42 mét vuông, price under 5.9 B."
543,"Tìm căn hộ chung cư tại quận Đống Đa, có 2 phòng ngủ, diện tích 94 mét vuông, giá dưới 12.0 tỷ đồng.","Tìm căn hộ chung cư tại Q Đống Đa, 2 PN, 94 mét vuông, giá dưới 12.0 tỷ.","Search apartment tại Đống Đa, 2 BR, 94 mét vuông, price under 12.0 B."
553,"Cần tìm căn hộ chung cư tại quận Thanh Xuân, có 2 phòng ngủ, diện tích 83 mét vuông, giá dưới 6.4 tỷ đồng.","Tìm căn hộ chung cư Q Thanh Xuân, 2 PN, 83 mét vuông, giá dưới 6.4 tỷ.","Search apartment tại Thanh Xuân, 2 BR, 83 mét vuông, giá dưới 6.4 B."
562,"Nhà tại quận Cầu Giấy, 4 phòng ngủ, diện tích 45 mét vuông, giá dưới 19.0 tỷ đồng.","Nhà tại Q Cầu Giấy, 4 PN, 45 mét vuông, giá dưới 19.0 tỷ.","house tại Cầu Giấy, 4 BR, 45 mét vuông, giá dưới 19.0 B."
570,"Tìm nhà tại quận Đống Đa, có 3 phòng ngủ, diện tích 37 mét vuông, giá dưới 7,9 tỷ đồng.","Tìm nhà tại Q Đống Đa, 3 PN, 37 mét vuông, giá dưới 7,9 tỷ.","Tìm apartment/house tại Đống Đa, 3 BR, 37 mét vuông, giá dưới 7,9 B."
574,"Nhà tại quận Thanh Xuân, 5 phòng ngủ, diện tích 38 mét vuông, giá dưới 7.5 tỷ đồng","Nhà tại Q Thanh Xuân, 5 PN, 38 mét vuông, giá dưới 7.5 tỷ","house ở Thanh Xuân, 5 BR, 38 mét vuông, giá dưới 7.5 B"
577,"Nhà tại quận Hoàng Mai, có 5 phòng ngủ, diện tích 61 mét vuông, giá dưới 24.0 tỷ đồng.","Nhà Q Hoàng Mai, 5 PN, 61 mét vuông, giá dưới 24.0 tỷ.","house ở quận Hoàng Mai, 5 BR, 61 mét vuông, giá dưới 24.0 B."
578,"Tìm căn hộ chung cư tại quận Cầu Giấy, có 3 phòng ngủ, diện tích 103 mét vuông, giá dưới 8.0 tỷ đồng.","Tìm căn hộ chung cư tại Q Cầu Giấy, 3 PN, 103 mét vuông, giá dưới 8.0 tỷ.","Search apartment tại Cầu Giấy, 3 BR, 103 mét vuông, giá dưới 8.0 B."
588,"Cần tìm căn hộ chung cư tại quận Long Biên, có 2 phòng ngủ, diện tích 74 mét vuông, giá dưới 4.6 tỷ đồng.","Cần tìm căn hộ chung cư tại Q Long Biên, 2 PN, 74 mét vuông, giá dưới 4.6 tỷ.","Tìm apartment tại Long Biên, 2 BR, 74 mét vuông, giá dưới 4.6 B."
595,"Cần tìm shophouse tại quận Bắc Từ Liêm, có 5 phòng ngủ, diện tích 120 mét vuông, giá dưới 39,3 tỷ đồng.","Tìm shophouse ở Q Bắc Từ Liêm, 5 PN, 120 mét vuông, giá dưới 39,3 tỷ.","Search apartment tại Bắc Từ Liêm, 5 BR, 120 mét vuông, price under 39,3 B."
596,"Cần bán căn hộ chung cư tại quận Hà Đông, có 2 phòng ngủ, diện tích 68 mét vuông, giá dưới 4.45 tỷ đồng.","Cần bán căn hộ chung cư tại Q Hà Đông, có 2 PN, diện tích 68 mét vuông, giá dưới 4.45 tỷ.","Cần bán apartment tại Hà Đông, 2 BR, diện tích 68 mét vuông, giá dưới 4.45 B."
597,"Nhà tại quận Hai Bà Trưng, diện tích 42 mét vuông, 3 phòng ngủ, giá dưới 13.28 tỷ đồng.","Nhà tại Q Hai Bà Trưng, diện tích 42 mét vuông, 3 PN, giá dưới 13.28 tỷ.","house tại Hai Bà Trưng, diện tích 42 mét vuông, 3 BR, giá dưới 13.28 B."
599,"Nhà tại quận Thanh Xuân, có 5 phòng ngủ, diện tích 62 mét vuông, giá dưới 11.3 tỷ đồng.","Nhà tại Q Thanh Xuân, 5 PN, 62 mét vuông, giá dưới 11.3 tỷ.","house tại Thanh Xuân, 5 BR, 62 mét vuông, giá dưới 11.3 B."
603,"Nhà 4 phòng ngủ tại quận Hoàng Mai, diện tích 43 mét vuông, giá dưới 10.5 tỷ đồng","Nhà 4 PN tại Q Hoàng Mai, diện tích 43 mét vuông, giá dưới 10.5 tỷ","house 4 BR tại Hoàng Mai, diện tích 43 mét vuông, giá dưới 10.5 B"
606,"Nhà tại quận Nam Từ Liêm, 43 phòng ngủ, diện tích 158 mét vuông, giá dưới 50.5 tỷ đồng","Nhà tại Q Nam Từ Liêm, 43 PN, 158 mét vuông, giá dưới 50.5 tỷ","house tại Nam Từ Liêm, 43 BR, 158 mét vuông, giá dưới 50.5 B"
614,"Nhà tại quận Thanh Trì, diện tích 40 mét vuông, có 5 phòng ngủ, giá dưới 7.5 tỷ đồng.","Nhà tại Q Thanh Trì, diện tích 40 mét vuông, có 5 PN, giá dưới 7.5 tỷ.","apartment tại Thanh Trì, diện tích 40 mét vuông, 5 BR, giá dưới 7.5 B."
625,"Tìm căn hộ chung cư tại quận Hoài Đức, có 3 phòng ngủ, diện tích 90 mét vuông, giá dưới 4.7 tỷ đồng.","Tìm căn hộ chung cư tại Q Hoài Đức, 3 PN, 90 mét vuông, giá dưới 4.7 tỷ.","Tìm apartment tại Hoài Đức, 3 BR, 90 mét vuông, giá dưới 4.7 B."
629,"Nhà tại quận Hai Bà Trưng, diện tích 45 mét vuông, có 4 phòng ngủ, giá dưới 10 tỷ đồng.","Nhà tại Q Hai Bà Trưng, diện tích 45 mét vuông, có 4 PN, giá dưới 10 tỷ.","house tại Hai Bà Trưng, diện tích 45 mét vuông, 4 BR, giá dưới 10 B."
635,"Tìm biệt thự nhà liền kề tại quận Nam Từ Liêm, có 4 phòng ngủ, diện tích 200 mét vuông, giá dưới 70.5 tỷ đồng.","Tìm biệt thự nhà liền kề tại Q Nam Từ Liêm, 4 PN, 200 mét vuông, giá dưới 70.5 tỷ.","Tìm apartment house land biệt thự nhà liền kề tại Nam Từ Liêm, 4 BR, 200 mét vuông, giá dưới 70.5 B."
645,"Cần tìm căn hộ chung cư tại quận Nam Từ Liêm, có 2 phòng ngủ, diện tích 69,5 mét vuông, giá dưới 5,36 tỷ đồng.","Tìm căn hộ chung cư ở Q Nam Từ Liêm, 2 PN, 69,5 mét vuông, giá dưới 5,36 tỷ.","Search apartment tại Nam Từ Liêm, 2 BR, 69,5 mét vuông, giá dưới 5,36 B."
668,"Tìm căn hộ chung cư tại quận Thanh Oai, có 2 phòng ngủ, diện tích 70 mét vuông, giá dưới 2.78 tỷ đồng.","Tìm căn hộ chung cư tại Q Thanh Oai, 2 PN, 70 mét vuông, giá dưới 2.78 tỷ.","Tìm apartment tại Thanh Oai, 2 BR, 70 mét vuông, giá dưới 2.78 B."
677,"Nhà 4 phòng ngủ tại quận Thanh Xuân, diện tích 38 mét vuông, giá dưới 8.15 tỷ đồng","Nhà 4 PN tại Q Thanh Xuân, 38 mét vuông, giá dưới 8.15 tỷ","house 4 BR tại Thanh Xuân, 38 mét vuông, giá dưới 8.15 B"
699,"Tìm căn hộ chung cư tại quận Nam Từ Liêm, có 3 phòng ngủ, diện tích 96 mét vuông, giá dưới 10.1 tỷ đồng.","Tìm căn hộ chung cư tại Q Nam Từ Liêm, 3 PN, 96 mét vuông, giá dưới 10.1 tỷ.","Search apartment tại Nam Từ Liêm, 3 BR, 96 mét vuông, giá dưới 10.1 B."
705,"Nhà tại quận Hai Bà Trưng, diện tích 14 mét vuông, có 2 phòng ngủ, giá dưới 2.58 tỷ đồng.","Nhà tại Q Hai Bà Trưng, diện tích 14 mét vuông, có 2 PN, giá dưới 2.58 tỷ.","Nhà tại Hai Bà Trưng, diện tích 14 mét vuông, 2 BR, giá dưới 2.58 B."
708,"Cần tìm căn hộ chung cư tại quận Bắc Từ Liêm, có 2 phòng ngủ, diện tích 70 mét vuông, giá dưới 4.65 tỷ đồng.","Tìm căn hộ chung cư ở Q Bắc Từ Liêm, 2 PN, 70 mét vuông, giá dưới 4.65 tỷ.","Search apartment tại Bắc Từ Liêm, 2 BR, 70 mét vuông, giá dưới 4.65 B."
710,"Tìm căn hộ chung cư tại quận Hà Đông, có 3 phòng ngủ, diện tích 103 mét vuông, giá dưới 9.4 tỷ đồng.","Tìm căn hộ chung cư tại Q Hà Đông, 3 PN, 103 mét vuông, giá dưới 9.4 tỷ.","Tìm apartment tại Hà Đông, 3 BR, 103 mét vuông, giá dưới 9.4 B."
712,"Nhà tại quận Tây Hồ, 4 phòng ngủ, diện tích 72 mét vuông, giá dưới 7,0 tỷ đồng","Nhà tại Q Tây Hồ, 4 PN, diện tích 72 mét vuông, giá dưới 7,0 tỷ","house tại Tây Hồ, 4 BR, diện tích 72 mét vuông, giá dưới 7,0 B"
716,"Nhà tại quận Hoàng Mai, 4 phòng ngủ, diện tích 70 mét vuông, giá dưới 12.8 tỷ đồng.","Nhà tại Q Hoàng Mai, 4 PN, diện tích 70 mét vuông, giá dưới 12.8 tỷ.","house tại Hoàng Mai, 4 BR, diện tích 70 mét vuông, giá dưới 12.8 B."
721,"Nhà 4 phòng ngủ tại quận Hoài Đức, diện tích 40 mét vuông, giá dưới 4.05 tỷ đồng","Nhà 4 PN tại Q Hoài Đức, diện tích 40 mét vuông, giá dưới 4.05 tỷ","house 4 BR tại Hoài Đức, diện tích 40 mét vuông, giá dưới 4.05 B"
723,"Nhà tại quận Hoàng Mai, có 5 phòng ngủ, diện tích 90 mét vuông, giá dưới 23.5 tỷ đồng.","Nhà ở Q Hoàng Mai, 5 PN, 90 mét vuông, giá dưới 23.5 tỷ.","house tại Hoàng Mai, 5 BR, 90 mét vuông, giá dưới 23.5 B."
724,"Nhà 4 phòng ngủ tại quận Nam Từ Liêm, diện tích 32 mét vuông, giá dưới 7.25 tỷ đồng.","Nhà 4 PN tại Q Nam Từ Liêm, diện tích 32 mét vuông, giá dưới 7.25 tỷ.","apartment 4 BR tại Nam Từ Liêm, diện tích 32 mét vuông, giá dưới 7.25 B."
734,"Nhà tại quận Đống Đa, 4 phòng ngủ, diện tích 46 mét vuông, giá dưới 9.1 tỷ đồng","Nhà Q Đống Đa, 4 PN, 46 mét vuông, giá dưới 9.1 tỷ","house tại Đống Đa, 4 BR, 46 mét vuông, giá dưới 9.1 B"
735,"Cần tìm căn hộ chung cư tại quận Hà Đông, có 4 phòng ngủ, diện tích 133.3 mét vuông, giá dưới 8.0 tỷ đồng.","Tìm căn hộ chung cư ở Q Hà Đông, 4 PN, 133.3 mét vuông, giá dưới 8.0 tỷ.","Search apartment tại Hà Đông, 4 BR, diện tích 133.3 mét vuông, giá dưới 8.0 B."
752,"Nhà 3 phòng ngủ tại quận Đông Anh, diện tích 40 mét vuông, giá dưới 5.0 tỷ đồng.","Nhà 3 PN tại Q Đông Anh, diện tích 40 mét vuông, giá dưới 5.0 tỷ.","3 BR apartment tại Đông Anh, diện tích 40 mét vuông, giá dưới 5.0 B."
757,"Tìm căn hộ chung cư tại quận Bắc Từ Liêm, có 3 phòng ngủ, diện tích 85,5 mét vuông, giá dưới 9,0 tỷ đồng.","Tìm căn hộ chung cư tại Q Bắc Từ Liêm, có 3 PN, diện tích 85,5 mét vuông, giá dưới 9,0 tỷ.","Search apartment tại Bắc Từ Liêm, 3 BR, diện tích 85,5 mét vuông, giá dưới 9,0 B."
760,"Nhà tại quận Long Biên, diện tích 31 mét vuông, có 3 phòng ngủ, giá dưới 6.17 tỷ đồng.","Nhà tại Q Long Biên, diện tích 31 mét vuông, có 3 PN, giá dưới 6.17 tỷ.","house tại Long Biên, diện tích 31 mét vuông, 3 BR, giá dưới 6.17 B."
783,"Cần bán căn hộ chung cư tại quận Đống Đa, có 2 phòng ngủ, diện tích 92 mét vuông, giá dưới 11.49 tỷ đồng.","Cần bán căn hộ chung cư tại Q Đống Đa, 2 PN, 92 mét vuông, giá dưới 11.49 tỷ.","Need bán apartment tại Đống Đa, 2 BR, 92 mét vuông, giá dưới 11.49 B."
784,"Nhà 4 phòng ngủ tại quận Hai Bà Trưng, diện tích 37 mét vuông, giá dưới 8.3 tỷ đồng","Nhà 4 PN tại Q Hai Bà Trưng, diện tích 37 mét vuông, giá dưới 8.3 tỷ","house 4 BR tại Hai Bà Trưng, diện tích 37 mét vuông, giá dưới 8.3 B"
798,"Nhà tại quận Hai Bà Trưng, diện tích 48 mét vuông, có 5 phòng ngủ, giá dưới 9.2 tỷ đồng.","Nhà tại Q Hai Bà Trưng, diện tích 48 mét vuông, có 5 PN, giá dưới 9.2 tỷ.","house tại Hai Bà Trưng, diện tích 48 mét vuông, 5 BR, giá dưới 9.2 B."
810,"Tìm căn hộ chung cư tại quận Hoài Đức, có 2 phòng ngủ, diện tích 88 mét vuông, giá dưới 5.9 tỷ đồng.","Tìm căn hộ chung cư tại Q Hoài Đức, có 2 PN, diện tích 88 mét vuông, giá dưới 5.9 tỷ.","Tìm apartment tại Hoài Đức, 2 BR, diện tích 88 mét vuông, giá dưới 5.9 B."
813,"Tìm căn hộ chung cư tại quận Hà Đông, có 2 phòng ngủ, diện tích 74 mét vuông, giá dưới 5,5 tỷ đồng.","Tìm căn hộ chung cư tại Q Hà Đông, 2 PN, 74 mét vuông, giá dưới 5,5 tỷ.","Tìm apartment tại Hà Đông, 2 BR, 74 mét vuông, giá dưới 5,5 B."
826,"Nhà tại quận Hai Bà Trưng, diện tích 45 mét vuông, có 3 phòng ngủ, giá dưới 9.1 tỷ đồng.","Nhà tại Q Hai Bà Trưng, diện tích 45 mét vuông, có 3 PN, giá dưới 9.1 tỷ.","house tại Hai Bà Trưng, diện tích 45 mét vuông, 3 BR, giá dưới 9.1 B."
834,"Nhà 3 phòng ngủ tại quận Hoàng Mai, diện tích 31 mét vuông, giá dưới 6.2 tỷ đồng.","Nhà 3 PN tại Q Hoàng Mai, diện tích 31 mét vuông, giá dưới 6.2 tỷ.","3 BR apartment tại Hoàng Mai, diện tích 31 mét vuông, giá dưới 6.2 B."
835,"Tìm căn hộ chung cư tại quận Thanh Oai, có 2 phòng ngủ, diện tích 76 mét vuông, giá dưới 3.18 tỷ đồng.","Tìm căn hộ chung cư tại Q Thanh Oai, 2 PN, 76 mét vuông, giá dưới 3.18 tỷ.","Tìm apartment tại Thanh Oai, 2 BR, 76 mét vuông, giá dưới 3.18 B."
845,"Nhà tại quận Hai Bà Trưng, diện tích 30 mét vuông, 3 phòng ngủ, giá dưới 16.5 tỷ đồng.","Nhà tại Q Hai Bà Trưng, diện tích 30 mét vuông, 3 PN, giá dưới 16.5 tỷ.","apartment tại Hai Bà Trưng, diện tích 30 mét vuông, 3 BR, giá dưới 16.5 B."
846,"Nhà tại quận Hoài Đức, 4 phòng ngủ, diện tích 33 mét vuông, giá dưới 4.15 tỷ đồng","Nhà tại Q Hoài Đức, 4 PN, 33 mét vuông, giá dưới 4.15 tỷ","house tại Hoài Đức, 4 BR, 33 mét vuông, giá dưới 4.15 B"
847,"Nhà tại Hà Đông, 3 phòng ngủ, diện tích 41 mét vuông, giá dưới 10.1 tỷ đồng.","Nhà Q Hà Đông, 3 PN, 41 mét vuông, giá dưới 10.1 tỷ.","house tại Hà Đông, 3 BR, 41 mét vuông, giá dưới 10.1 B."
848,"Nhà tại quận Cầu Giấy, diện tích 30 mét vuông, có 3 phòng ngủ, giá dưới 7.9 tỷ đồng","Nhà tại Q Cầu Giấy, diện tích 30 mét vuông, có 3 PN, giá dưới 7.9 tỷ","house tại Cầu Giấy, diện tích 30 mét vuông, 3 BR, giá dưới 7.9 B"
849,"Tìm căn hộ chung cư tại quận Hoàng Mai, có 2 phòng ngủ, diện tích 76 mét vuông, giá dưới 4.9 tỷ đồng.","Tìm căn hộ chung cư tại Q Hoàng Mai, 2 PN, 76 mét vuông, giá dưới 4.9 tỷ.","Tìm apartment tại Hoàng Mai, 2 BR, 76 mét vuông, giá dưới 4.9 B."
851,"Nhà tại quận Nam Từ Liêm, 4 phòng ngủ, diện tích 45 mét vuông, giá dưới 14.0 tỷ đồng","Nhà tại Q Nam Từ Liêm, 4 PN, 45 mét vuông, giá dưới 14.0 tỷ","house tại Nam Từ Liêm, 4 BR, 45 mét vuông, giá dưới 14.0 B"
852,"Tìm căn hộ chung cư tại quận Gia Lâm, có 3 phòng ngủ, diện tích 148 mét vuông, giá dưới 0.566 tỷ đồng.","Tìm căn hộ chung cư tại Q Gia Lâm, 3 PN, 148 mét vuông, giá dưới 0.566 tỷ.","Tìm apartment tại Gia Lâm, 3 BR, 148 mét vuông, giá dưới 0.566 B."
853,"Nhà tại quận Cầu Giấy, 4 phòng ngủ, diện tích 50 mét vuông, giá dưới 15.4 tỷ đồng","Nhà tại Q Cầu Giấy, 4 PN, 50 mét vuông, giá dưới 15.4 tỷ","house tại Cầu Giấy, 4 BR, 50 mét vuông, giá dưới 15.4 B"
854,"Tìm nhà tại quận Long Biên, có 3 phòng ngủ, diện tích 96 mét vuông, giá dưới 18.5 tỷ đồng.","Tìm nhà Q Long Biên, 3 PN, 96 mét vuông, giá dưới 18.5 tỷ.","Search apartment tại Long Biên, 3 BR, 96 mét vuông, price under 18.5 B."
859,"Tìm căn hộ chung cư tại quận Ba Đình, có 2 phòng ngủ, diện tích 62 mét vuông, giá dưới 4.72 tỷ đồng.","Tìm căn hộ chung cư tại Q Ba Đình, 2 PN, 62 mét vuông, giá dưới 4.72 tỷ.","Tìm apartment tại Ba Đình, 2 BR, 62 mét vuông, giá dưới 4.72 B."
862,"Nhà 3 phòng ngủ tại quận Thanh Xuân, diện tích 40 mét vuông, giá dưới 7 tỷ đồng.","Nhà 3 PN tại Q Thanh Xuân, diện tích 40 mét vuông, giá dưới 7 tỷ.","house 3 BR tại Thanh Xuân, diện tích 40 mét vuông, giá dưới 7 B."
871,"Nhà tại quận Bắc Từ Liêm, 4 phòng ngủ, diện tích 33 mét vuông, giá dưới 11 tỷ đồng","Nhà tại Q Bắc Từ Liêm, 4 PN, 33 mét vuông, giá dưới 11 tỷ","house tại Bắc Từ Liêm, 4 BR, 33 mét vuông, giá dưới 11 B"
